num_pairs,n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
2,1,1,10,1.0,0.1,0.15,0.8373896304957763
2,1,1,9,0.85,0.1,0.2,0.8373540245535205
2,1,1,9,0.8,0.1,0.2,0.8373125565875242
2,1,1,10,0.55,0.1,0.2,0.8372941139251672
2,1,1,9,0.65,0.1,0.2,0.8372941139251672
2,1,1,9,0.9,0.1,0.15,0.8372905524902422
3,1,1,6,0.9,0.1,0.45,0.8372043125979438
2,1,1,7,0.8,0.1,0.15,0.8371817075286144
2,1,1,7,0.85,0.1,0.15,0.8371817075286144
2,1,1,7,0.9,0.1,0.15,0.8371817075286144
3,1,1,7,1.0,0.1,0.45,0.8371772651616954
3,1,1,6,0.95,0.1,0.4,0.8371175630626676
3,1,1,6,0.9,0.1,0.4,0.8370804792458115
3,1,1,7,0.95,0.1,0.45,0.8370690400534704
2,1,1,8,0.5,0.1,0.1,0.8370140645984495
2,1,1,7,0.55,0.1,0.1,0.8370140645984495
2,1,1,10,0.8,0.1,0.15,0.8370016221633936
2,1,1,7,0.5,0.1,0.1,0.8369725966324532
2,1,1,6,0.55,0.1,0.1,0.8369725966324532
2,1,1,6,0.6,0.1,0.1,0.8369725966324532
2,1,1,10,0.7,0.1,0.15,0.8369662995060275
2,1,1,10,0.75,0.1,0.2,0.8369476259386898
2,1,1,10,0.75,0.1,0.15,0.8368984691097042
2,1,1,8,0.8,0.1,0.15,0.8368828979075541
2,1,1,9,0.5,0.1,0.1,0.8367268574889918
2,1,1,8,0.55,0.1,0.1,0.8367268574889918
2,1,1,9,0.55,0.1,0.1,0.8367268574889918
2,1,1,1,0.8,0.1,0.25,0.8366927272484542
2,1,1,3,0.95,0.1,0.15,0.8366901224413298
2,1,1,3,1.0,0.1,0.15,0.8366901224413298
2,1,1,7,0.95,0.1,0.2,0.836685413437388
2,1,1,9,0.7,0.1,0.2,0.8365696583699737
3,1,1,2,1.0,0.1,0.5,0.8365427710269023
3,1,1,5,1.0,0.1,0.35,0.8365288638351196
2,1,1,5,1.0,0.1,0.15,0.8365076297717567
2,1,1,8,0.9,0.1,0.2,0.8364090405802284
2,1,1,7,0.85,0.1,0.1,0.8363980117260641
2,1,1,9,0.75,0.1,0.2,0.8362740663656459
3,1,1,2,1.0,0.1,0.45,0.8362356075437876
2,1,1,6,0.9,0.1,0.15,0.8362341491946923
2,1,1,6,0.95,0.1,0.15,0.8362341491946923
2,1,1,6,1.0,0.1,0.15,0.8362341491946923
2,1,1,7,0.95,0.1,0.15,0.8361801765716947
2,1,1,8,0.95,0.1,0.15,0.8361300008109156
2,1,1,9,0.65,0.1,0.15,0.8361073214639893
2,1,1,9,0.7,0.1,0.15,0.8361073214639893
2,1,1,8,1.0,0.1,0.15,0.8360886403108193
2,1,1,10,0.5,0.1,0.2,0.8360045409293577
2,1,1,4,0.9,0.1,0.15,0.8359994019578032
2,1,1,6,0.65,0.1,0.1,0.8359726282513534
2,1,1,4,0.8,0.1,0.2,0.8359240817406284
2,1,1,4,1.0,0.1,0.15,0.8358902264809736
2,1,1,8,0.85,0.1,0.15,0.8357373823436802
2,1,1,4,0.8,0.1,0.15,0.8357240697041379
2,1,1,4,0.85,0.1,0.15,0.8357240697041379
3,1,1,6,1.0,0.1,0.35,0.8357160809747783
2,1,1,4,0.8,0.1,0.1,0.83568901928717
2,1,1,8,0.9,0.1,0.15,0.8356695519473568
2,1,1,8,0.75,0.1,0.15,0.8356356427472554
2,1,1,4,0.75,0.1,0.1,0.8356266015732956
2,1,1,3,0.9,0.1,0.15,0.8356040442682952
2,1,1,6,0.95,0.1,0.1,0.8355761340016744
2,1,1,6,1.0,0.1,0.1,0.8355761340016744
3,1,1,2,0.9,0.1,0.45,0.8355755017210049
3,1,1,2,0.9,0.1,0.4,0.8355384963693522
3,1,1,5,0.95,0.1,0.4,0.8355223377679593
3,1,1,5,1.0,0.1,0.3,0.8353628528336016
3,1,1,2,0.8,0.1,0.4,0.8353567344000659
3,1,1,2,0.75,0.1,0.4,0.8352901483491999
3,1,1,3,0.95,0.1,0.35,0.8352829454373071
3,1,1,3,1.0,0.1,0.35,0.8352829454373071
3,1,1,7,1.0,0.1,0.4,0.8351914061060882
3,1,1,2,0.75,0.1,0.35,0.8351713393720666
3,1,1,2,0.8,0.1,0.35,0.8351713393720666
2,1,1,4,0.95,0.1,0.15,0.8350518436238813
2,1,1,10,0.55,0.1,0.15,0.8350170607768993
2,1,1,7,0.8,0.1,0.1,0.8349900045285833
2,1,1,10,0.5,0.1,0.15,0.8349378879922721
3,1,1,2,0.85,0.1,0.45,0.8349227679942854
2,1,1,9,0.6,0.1,0.15,0.834900602540331
3,1,1,3,0.85,0.1,0.45,0.8348727651572676
3,1,1,1,1.0,0.1,0.3,0.8348699223366325
3,1,1,3,0.95,0.1,0.3,0.8348015790324611
3,1,1,2,0.7,0.1,0.3,0.8347505322814432
3,1,1,4,0.8,0.1,0.55,0.8347369378721512
2,1,1,7,0.6,0.1,0.1,0.8347253730910547
2,1,1,5,1.0,0.1,0.1,0.8346426100246079
2,1,1,10,0.6,0.1,0.1,0.8346133894513753
2,1,1,9,0.65,0.1,0.1,0.8346133894513753
2,1,1,8,0.7,0.1,0.1,0.8346133894513753
3,1,1,4,1.0,0.1,0.3,0.8345865806928763
2,1,1,9,0.6,0.1,0.1,0.8345642090206834
2,1,1,6,0.5,0.1,0.1,0.8345594955232709
2,1,1,3,0.85,0.1,0.2,0.834390677870731
2,1,1,6,0.9,0.1,0.1,0.8341681268041935
2,1,1,4,0.7,0.1,0.1,0.8341206467593644
2,1,1,1,0.85,0.1,0.25,0.8340822181979606
3,1,1,3,0.85,0.1,0.4,0.8340740531090873
3,1,1,2,0.85,0.1,0.4,0.8340419980885438
3,1,1,2,0.85,0.1,0.35,0.833945193904591
3,1,1,3,0.8,0.1,0.45,0.8339389726962413
3,1,1,4,0.95,0.1,0.3,0.8339057159209481
3,1,1,9,0.9,0.1,0.55,0.8338998994629174
3,1,1,4,0.85,0.1,0.45,0.8338939125853058
2,1,1,4,0.9,0.1,0.1,0.8338822218100712
3,1,1,6,0.95,0.1,0.35,0.8338596952935386
3,1,1,3,1.0,0.1,0.3,0.833844131855415
2,1,1,4,0.85,0.1,0.1,0.833782600715646
3,1,1,3,0.85,0.1,0.35,0.8337382953308645
3,1,1,2,1.0,0.1,0.4,0.8337364197120468
3,1,1,3,0.8,0.1,0.4,0.8336855542624868
3,1,1,5,0.9,0.1,0.35,0.8336354212813538
3,1,1,5,0.95,0.1,0.35,0.8336354212813538
3,1,1,7,0.95,0.1,0.4,0.8336323979213623
3,1,1,5,0.95,0.1,0.3,0.8335925419717908
3,1,1,1,0.95,0.1,0.3,0.8335622955827113
3,1,1,4,0.85,0.1,0.4,0.8335525737720716
2,1,1,9,0.75,0.1,0.15,0.8335307456558181
2,1,1,9,0.8,0.1,0.15,0.8335307456558181
3,1,1,2,0.8,0.1,0.3,0.8334893708685822
2,1,1,9,0.85,0.1,0.15,0.8334629152594948
3,1,1,2,0.75,0.1,0.3,0.8333223076275151
2,1,1,10,0.55,0.1,0.1,0.8333196899454042
3,1,1,9,0.9,0.1,0.5,0.8332770464690541
3,1,1,3,0.8,0.1,0.35,0.8331710541773398
2,1,1,2,0.9,0.1,0.15,0.833162768913823
2,1,1,10,0.8,0.1,0.1,0.8331622632335477
2,1,1,9,0.85,0.1,0.1,0.8331622632335477
2,1,1,10,0.85,0.1,0.1,0.8331209027334515
3,1,1,4,0.8,0.1,0.5,0.8330690166299154
2,1,1,8,0.95,0.1,0.1,0.8330630999508862
2,1,1,9,0.95,0.1,0.1,0.8330630999508862
2,1,1,7,1.0,0.1,0.1,0.8330630999508862
2,1,1,8,1.0,0.1,0.1,0.8330630999508862
2,1,1,9,1.0,0.1,0.1,0.8330630999508862
3,1,1,4,0.9,0.1,0.3,0.8329672446699767
2,1,1,3,0.65,0.1,0.1,0.832898433350771
2,1,1,8,0.8,0.1,0.1,0.832887691128787
2,1,1,8,0.85,0.1,0.1,0.832887691128787
3,1,1,3,0.75,0.1,0.4,0.8328393802429581
2,1,1,2,0.8,0.1,0.15,0.8327742891183911
2,1,1,2,0.85,0.1,0.15,0.8327742891183911
3,1,1,1,0.9,0.1,0.4,0.8327738765638413
3,1,1,7,1.0,0.1,0.35,0.8327694366044851
3,1,1,9,0.9,0.1,0.45,0.8326460253218536
3,1,1,4,0.8,0.1,0.45,0.8326356614351429
3,1,1,1,0.9,0.1,0.35,0.8325569887421405
2,1,1,1,0.95,0.1,0.15,0.832497212003165
2,1,1,1,0.9,0.1,0.15,0.8324916712098941
3,1,1,2,0.9,0.1,0.35,0.832442436442533
2,1,1,5,0.55,0.1,0.1,0.8323774600498032
3,1,1,3,0.7,0.1,0.45,0.8323693668207972
2,1,1,10,0.5,0.1,0.1,0.8323228310684455
3,1,1,10,0.95,0.1,0.3,0.832315147411815
2,1,1,5,0.5,0.1,0.1,0.832301903888624
3,1,1,9,0.8,0.1,0.5,0.8322912711187268
3,1,1,4,1.0,0.1,0.25,0.8322201216462235
3,1,1,1,0.9,0.1,0.3,0.8321755622934135
3,1,1,2,0.65,0.1,0.35,0.83215164749198
2,1,1,10,1.0,0.1,0.1,0.8321204907610763
2,1,1,1,0.85,0.1,0.2,0.8321182885750161
2,1,1,3,0.85,0.1,0.15,0.83211336008487
3,1,1,4,0.8,0.1,0.4,0.8320944176098695
2,1,1,1,0.75,0.1,0.15,0.8320569561618839
3,1,1,2,0.65,0.1,0.3,0.8320123771193432
2,1,1,9,0.9,0.1,0.1,0.8320118178996041
2,1,1,10,0.9,0.1,0.1,0.8320118178996041
2,1,1,10,0.95,0.1,0.1,0.8320118178996041
2,1,1,3,0.9,0.1,0.1,0.8320071657574929
3,1,1,9,0.9,0.1,0.4,0.8320065883545757
3,1,1,9,0.95,0.1,0.3,0.8319839042997612
3,1,1,8,0.95,0.1,0.35,0.8319818208687979
3,1,1,2,0.9,0.1,0.3,0.8319486004360317
3,1,1,2,0.95,0.1,0.3,0.8319486004360317
3,1,1,8,0.9,0.1,0.35,0.8319251480020227
3,1,1,9,1.0,0.1,0.3,0.831883310861544
2,1,1,3,0.75,0.1,0.1,0.8318695005120178
2,1,1,3,0.8,0.1,0.1,0.8318695005120178
2,1,1,1,0.65,0.1,0.25,0.8318670256405382
2,1,1,10,0.7,0.1,0.1,0.8318364090775049
2,1,1,9,0.75,0.1,0.1,0.8318364090775049
2,1,1,10,0.75,0.1,0.1,0.8318364090775049
2,1,1,9,0.8,0.1,0.1,0.8318364090775049
3,1,1,8,1.0,0.1,0.35,0.8317828285519633
3,1,1,9,0.85,0.1,0.45,0.8317811426335415
2,1,1,3,0.7,0.1,0.1,0.8317798863796547
2,1,1,7,0.9,0.1,0.1,0.8317786062949396
2,1,1,8,0.9,0.1,0.1,0.8317786062949396
2,1,1,7,0.95,0.1,0.1,0.8317786062949396
3,1,1,7,0.8,0.1,0.4,0.8317522931611296
3,1,1,1,0.85,0.1,0.3,0.8317521512079683
3,1,1,7,0.9,0.1,0.35,0.831732030417431
3,1,1,7,0.95,0.1,0.35,0.831732030417431
3,1,1,5,0.85,0.1,0.45,0.8316947028399286
3,1,1,3,0.85,0.1,0.3,0.8316581933276914
3,1,1,3,0.7,0.1,0.4,0.8316479007052016
2,1,1,4,0.95,0.1,0.1,0.8314920006223111
2,1,1,4,1.0,0.1,0.1,0.8314920006223111
2,1,1,8,0.75,0.1,0.1,0.8314796839313061
3,1,1,1,0.8,0.1,0.35,0.8314419024802264
3,1,1,2,0.85,0.1,0.3,0.8314126284714883
2,1,1,10,0.65,0.1,0.1,0.8314070402450261
2,1,1,1,0.8,0.1,0.2,0.8313409422721348
3,1,1,9,0.8,0.1,0.45,0.8313104417565851
3,1,1,8,0.85,0.1,0.4,0.8312593183230396
2,1,1,4,0.65,0.1,0.1,0.8312486369282129
3,1,1,7,1.0,0.1,0.3,0.8312295855424762
3,1,1,2,1.0,0.1,0.35,0.8311593603018048
3,1,1,7,0.9,0.1,0.3,0.8311580378896923
3,1,1,7,0.95,0.1,0.3,0.8311580378896923
2,1,1,4,0.6,0.1,0.1,0.8311490664774439
3,1,1,9,0.9,0.1,0.35,0.8310650184620051
3,1,1,9,0.85,0.1,0.4,0.8310487896261639
3,1,1,7,0.85,0.1,0.35,0.8310357989166428
3,1,1,1,1.0,0.1,0.25,0.8310050890318933
3,1,1,9,0.6,0.1,0.35,0.8310050178230897
3,1,1,6,0.85,0.1,0.4,0.8310014508952949
3,1,1,3,0.75,0.1,0.35,0.8309953791367343
2,1,1,1,1.0,0.1,0.15,0.8309400174100827
2,1,1,1,0.8,0.1,0.15,0.8309292889145573
3,1,1,5,0.85,0.1,0.4,0.8309284151702894
2,1,1,4,0.5,0.1,0.1,0.8309220894596385
2,1,1,3,1.0,0.1,0.1,0.8309070352421767
2,1,1,3,0.85,0.1,0.1,0.8309068440722766
3,1,1,9,0.55,0.1,0.35,0.830901075083203
2,1,1,1,0.65,0.1,0.2,0.8308625593760454
3,1,1,9,0.8,0.1,0.4,0.8308619473342825
3,1,1,5,0.85,0.1,0.35,0.8307949301209234
3,1,1,5,0.9,0.1,0.3,0.8306625772505651
2,1,1,2,0.75,0.1,0.15,0.8306614945055966
3,1,1,10,1.0,0.1,0.3,0.8306444739043352
2,1,1,3,0.95,0.1,0.1,0.8306027868251334
2,1,1,1,0.85,0.1,0.15,0.8305823411763051
3,1,1,8,0.8,0.1,0.4,0.830541371363464
3,1,1,2,1.0,0.1,0.3,0.8304694847036396
2,1,1,9,0.7,0.1,0.1,0.8304594819111042
3,1,1,4,0.85,0.1,0.35,0.8304539375329155
3,1,1,8,0.75,0.1,0.45,0.8303853752137614
2,1,1,6,0.75,0.1,0.05,0.8303792686626393
3,1,1,9,0.6,0.1,0.3,0.8303702576858601
3,1,1,5,0.85,0.1,0.3,0.8303026239314438
3,1,1,7,0.8,0.1,0.35,0.8302575556656016
3,1,1,6,0.85,0.1,0.35,0.8302396612047438
3,1,1,6,0.9,0.1,0.35,0.8302396612047438
3,1,1,9,0.65,0.1,0.3,0.8301906038940865
3,1,1,3,0.75,0.1,0.3,0.8301416307293786
3,1,1,3,0.8,0.1,0.3,0.8301416307293786
3,1,1,9,0.9,0.1,0.3,0.8301246904506272
3,1,1,10,0.85,0.1,0.3,0.8301147087716375
3,1,1,3,0.7,0.1,0.35,0.830078168950328
3,1,1,6,0.8,0.1,0.35,0.8300691306472944
3,1,1,5,1.0,0.1,0.25,0.8299747889566321
3,1,1,8,0.85,0.1,0.35,0.8299428413850187
3,1,1,10,0.9,0.1,0.3,0.8299069548354628
3,1,1,9,0.55,0.1,0.3,0.829859296192371
3,1,1,2,1.0,0.1,0.25,0.8298397747717356
3,1,1,10,0.6,0.1,0.35,0.8297690373660254
3,1,1,7,0.65,0.1,0.3,0.8297410874918522
2,1,1,2,1.0,0.1,0.15,0.8296873750611238
3,1,1,2,0.85,0.1,0.25,0.8296755119771833
3,1,1,10,0.55,0.1,0.35,0.8296733854689029
3,1,1,8,0.9,0.1,0.3,0.8296586912770201
3,1,1,1,0.75,0.1,0.4,0.8296330306232806
3,1,1,1,0.8,0.1,0.3,0.8296189518334854
3,1,1,8,0.6,0.1,0.3,0.8296098848437554
3,1,1,8,0.75,0.1,0.4,0.8295648291661528
2,1,1,4,0.55,0.1,0.1,0.8295538172879015
3,1,1,7,0.75,0.1,0.3,0.8295317494794687
3,1,1,6,0.9,0.1,0.3,0.8295078922699635
3,1,1,9,0.85,0.1,0.35,0.8295006125327894
3,1,1,9,0.75,0.1,0.35,0.8294992356582933
3,1,1,9,0.85,0.1,0.3,0.8294662998245579
3,1,1,10,0.5,0.1,0.3,0.8294629982394994
3,1,1,9,0.5,0.1,0.3,0.8294585548756811
3,1,1,8,0.75,0.1,0.35,0.8294497948718912
3,1,1,8,0.8,0.1,0.35,0.8294497948718912
3,1,1,9,0.8,0.1,0.35,0.8294439396660143
3,1,1,8,1.0,0.1,0.3,0.8294143570895605
3,1,1,3,0.7,0.1,0.3,0.8293816065398555
3,1,1,6,0.95,0.1,0.3,0.8293548801533649
3,1,1,8,0.95,0.1,0.3,0.8293313386390582
3,1,1,7,0.8,0.1,0.3,0.8293205655773244
3,1,1,7,0.7,0.1,0.3,0.8293137122977426
2,1,1,5,0.8,0.1,0.05,0.8293048178612255
2,1,1,5,0.85,0.1,0.05,0.8293048178612255
2,1,1,5,0.9,0.1,0.05,0.8293048178612255
2,1,1,1,1.0,0.1,0.1,0.8292833030754578
3,1,1,1,0.85,0.1,0.25,0.8292636035202812
3,1,1,10,0.6,0.1,0.3,0.8292603571740769
2,1,1,6,0.8,0.1,0.05,0.8292373128024556
2,1,1,6,0.85,0.1,0.05,0.8292373128024556
3,1,1,6,0.75,0.1,0.25,0.8292010544482845
3,1,1,6,1.0,0.1,0.3,0.8291696749463053
2,1,1,7,0.8,0.1,0.05,0.8291601920184744
2,1,1,7,0.85,0.1,0.05,0.8291601920184744
3,1,1,8,0.75,0.1,0.3,0.8291450840366383
3,1,1,8,0.8,0.1,0.3,0.8291450840366383
3,1,1,2,0.95,0.1,0.25,0.8291405948140076
3,1,1,10,0.75,0.1,0.3,0.8291032857533356
3,1,1,10,0.7,0.1,0.3,0.8290626771838037
3,1,1,10,0.8,0.1,0.3,0.8290538060661731
3,1,1,7,0.75,0.1,0.25,0.8290456259755139
3,1,1,1,0.95,0.1,0.25,0.8290166524689042
3,1,1,7,0.85,0.1,0.3,0.8290045689819542
2,1,1,2,0.7,0.1,0.2,0.8290024010182395
2,1,1,1,0.7,0.1,0.1,0.8289494031260163
3,1,1,8,0.55,0.1,0.3,0.8289493651241899
2,1,1,8,0.8,0.1,0.05,0.8289471437627708
2,1,1,7,0.65,0.1,0.05,0.8289315859106088
2,1,1,6,0.7,0.1,0.05,0.8289315859106088
2,1,1,7,0.7,0.1,0.05,0.8289315859106088
2,1,1,7,0.75,0.1,0.05,0.8289315859106088
3,1,1,10,0.55,0.1,0.3,0.8288777828187965
2,1,1,1,0.6,0.1,0.15,0.8288700074040672
3,1,1,6,0.7,0.1,0.25,0.8288695868120585
2,1,1,9,0.6,0.1,0.05,0.8288230235933928
2,1,1,10,0.6,0.1,0.05,0.8288230235933928
2,1,1,9,0.65,0.1,0.05,0.8288230235933928
3,1,1,4,0.95,0.1,0.25,0.8287802193106559
2,1,1,3,0.55,0.1,0.1,0.8287654690224148
2,1,1,8,0.7,0.1,0.05,0.8287597599023792
2,1,1,3,0.6,0.1,0.1,0.8287463977646232
2,1,1,2,0.95,0.1,0.15,0.8287458657856522
3,1,1,9,0.55,0.1,0.25,0.8287273692713636
3,1,1,7,0.6,0.1,0.3,0.8286843422349262
3,1,1,4,0.85,0.1,0.3,0.8286481445017425
2,1,1,8,0.75,0.1,0.05,0.8286414168709237
2,1,1,1,0.75,0.1,0.1,0.8285982238269588
2,1,1,1,0.8,0.1,0.1,0.8285982238269588
3,1,1,8,0.7,0.1,0.25,0.8285490061802775
3,1,1,10,0.7,0.1,0.25,0.828540706430756
3,1,1,9,0.7,0.1,0.25,0.8285253724381532
3,1,1,8,0.65,0.1,0.3,0.8285095966974875
3,1,1,9,0.5,0.1,0.25,0.8285060168790792
3,1,1,4,0.8,0.1,0.35,0.8284266590871558
3,1,1,1,0.75,0.1,0.35,0.8284247479309722
3,1,1,10,0.55,0.1,0.25,0.828367668754303
2,1,1,2,0.5,0.1,0.15,0.8283428580220838
3,1,1,8,0.65,0.1,0.25,0.8283276783361536
3,1,1,10,0.65,0.1,0.3,0.8283086387430088
3,1,1,10,0.65,0.1,0.25,0.8283018686852633
3,1,1,6,0.8,0.1,0.3,0.8282999121789116
3,1,1,7,0.65,0.1,0.25,0.8282892365475486
3,1,1,9,0.75,0.1,0.3,0.8282782659854748
3,1,1,8,0.55,0.1,0.25,0.8282216454979231
2,1,1,7,0.95,0.1,0.05,0.8281231102264829
3,1,1,3,1.0,0.1,0.25,0.8281095247276331
3,1,1,8,0.6,0.1,0.25,0.8281081654086014
2,1,1,6,0.9,0.1,0.05,0.8280676877197181
2,1,1,5,0.95,0.1,0.05,0.8280676877197181
3,1,1,2,0.8,0.1,0.25,0.8280600882549625
3,1,1,10,0.75,0.1,0.25,0.8280480373972672
3,1,1,7,0.55,0.1,0.3,0.8280412539906181
2,1,1,7,0.9,0.1,0.05,0.8280299826259075
2,1,1,6,0.95,0.1,0.05,0.8280102459975547
3,1,1,9,0.75,0.1,0.25,0.8279832237175021
3,1,1,8,0.75,0.1,0.25,0.8279767109967155
2,1,1,1,0.95,0.1,0.1,0.827962338532983
2,1,1,5,0.75,0.1,0.05,0.8279525370615137
3,1,1,1,0.9,0.1,0.25,0.8279451589742824
2,1,1,8,0.9,0.1,0.05,0.8279240560971028
2,1,1,8,0.95,0.1,0.05,0.8279240560971028
3,1,1,7,0.7,0.1,0.25,0.827913047112483
3,1,1,7,0.5,0.1,0.2,0.8278967027385515
3,1,1,1,0.75,0.1,0.3,0.8278887323849731
3,1,1,8,0.95,0.1,0.25,0.8278453475873044
2,1,1,8,0.85,0.1,0.05,0.8278116817700041
3,1,1,6,0.8,0.1,0.25,0.8277626645150677
3,1,1,5,0.95,0.1,0.25,0.8277520442542776
2,1,1,8,0.6,0.1,0.05,0.8277305192946366
2,1,1,8,0.65,0.1,0.05,0.8277305192946366
3,1,1,1,0.75,0.1,0.25,0.8277059177221014
3,1,1,1,0.8,0.1,0.25,0.8276962300525672
3,1,1,8,0.85,0.1,0.3,0.8276886608085263
3,1,1,8,0.5,0.1,0.25,0.8276659226928385
2,1,1,10,0.65,0.1,0.05,0.8276533985106553
2,1,1,9,0.7,0.1,0.05,0.8276533985106553
2,1,1,7,1.0,0.1,0.05,0.8276460932477074
2,1,1,10,0.7,0.1,0.05,0.8276341517841318
2,1,1,3,0.7,0.1,0.05,0.8275969956043085
2,1,1,9,0.75,0.1,0.05,0.8275901348196418
2,1,1,2,0.85,0.1,0.1,0.8275870068982814
2,1,1,2,0.9,0.1,0.1,0.8275711027332253
2,1,1,10,0.75,0.1,0.05,0.8275708880931183
3,1,1,6,0.85,0.1,0.3,0.827549788035963
3,1,1,4,0.9,0.1,0.25,0.8275443652578724
2,1,1,3,0.5,0.1,0.15,0.8275285164260059
2,1,1,1,0.5,0.1,0.15,0.8274662803793128
2,1,1,1,0.55,0.1,0.15,0.8274662803793128
3,1,1,7,0.55,0.1,0.25,0.8274460957515813
3,1,1,7,1.0,0.1,0.25,0.8274432027851428
2,1,1,2,0.8,0.1,0.1,0.8274184829389183
3,1,1,2,0.75,0.1,0.25,0.8273154040752413
3,1,1,7,0.55,0.1,0.2,0.827294433951683
3,1,1,3,0.95,0.1,0.25,0.827280613236178
3,1,1,9,0.6,0.1,0.25,0.8272609105247205
3,1,1,8,1.0,0.1,0.25,0.8272518808266511
3,1,1,9,0.8,0.1,0.3,0.8272441979147807
3,1,1,9,0.65,0.1,0.25,0.8272168205586027
3,1,1,8,0.9,0.1,0.25,0.8271744161388089
3,1,1,10,0.6,0.1,0.25,0.8271741970896019
3,1,1,5,0.8,0.1,0.35,0.8271720001059834
3,1,1,5,0.85,0.1,0.25,0.8271444521258476
2,1,1,4,0.9,0.1,0.05,0.8270778463416267
3,1,1,2,0.9,0.1,0.25,0.8270503125879181
2,1,1,4,0.95,0.1,0.05,0.8270408605441316
3,1,1,5,0.9,0.1,0.25,0.8269993230709606
2,1,1,10,0.8,0.1,0.05,0.8269942848701434
2,1,1,9,0.85,0.1,0.05,0.8269942848701434
3,1,1,7,0.6,0.1,0.25,0.8269891209469419
3,1,1,7,0.8,0.1,0.25,0.8268650637289183
2,1,1,9,0.9,0.1,0.05,0.8268483540214008
2,1,1,4,1.0,0.1,0.05,0.8268439129783794
3,1,1,3,0.7,0.1,0.25,0.8268118880504434
2,1,1,5,1.0,0.1,0.05,0.8268106260695377
2,1,1,4,0.8,0.1,0.05,0.8268105812013301
2,1,1,4,0.85,0.1,0.05,0.8268105812013301
2,1,1,4,0.65,0.1,0.05,0.8268025570335623
2,1,1,4,0.7,0.1,0.05,0.8268025570335623
